R_fighter,B_fighter,B_total_time_fought(seconds),B_total_rounds_fought,B_total_title_bouts,B_current_win_streak,B_current_lose_streak,B_longest_win_streak,B_wins,B_losses,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_total_time_fought(seconds),R_total_rounds_fought,R_total_title_bouts,R_current_win_streak,R_current_lose_streak,R_longest_win_streak,R_wins,R_losses,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch,B_Stance_Orthodox,B_Stance_Southpaw,B_Stance_Switch,Win
Gunnar Nelson,Brandon Thatch,0.4097175521183591,0.07042253521126761,0,2,0,2,2,1,0.8000000000000007,0.5714285714285721,0.41666666666666696,0.6626943881000675,0.13095238095238093,0,4,0,4,4,1,0.5000000000000009,0.38461538461538414,0.41666666666666696,0.4500000000000002,0.3043478260869565,0.0,0.0,1.0,0.0,0.0,1.0,2
Robbie Lawler,Rory MacDonald,0.5206319351042368,0.3802816901408451,0,1,0,5,9,2,0.6000000000000005,0.7142857142857144,0.41666666666666696,0.9017083075821923,0.4404761904761904,2,3,0,3,10,4,0.5000000000000009,0.5384615384615383,0.41666666666666696,0.25,0.6086956521739131,0.0,1.0,0.0,1.0,0.0,0.0,2
Cathal Pendred,John Howard,0.33850204375420306,0.4366197183098592,0,4,0,4,6,6,0.10000000000000142,0.4285714285714288,0.41666666666666696,0.5616125760649087,0.11904761904761903,0,4,0,4,4,0,0.7000000000000002,0.615384615384615,0.41666666666666696,0.6000000000000001,0.3478260869565217,1.0,0.0,0.0,1.0,0.0,0.0,0
Mike Swick,Alex Garcia,0.4524209818426362,0.08450704225352114,0,2,0,2,2,1,0.3000000000000007,0.4285714285714288,0.41666666666666696,0.29599219806457067,0.3214285714285714,0,5,0,5,10,4,0.7000000000000002,0.76923076923077,0.41666666666666696,0.3500000000000001,0.7391304347826086,1.0,0.0,0.0,1.0,0.0,0.0,0
Santiago Ponzinibbio,Lorenz Larkin,0.28337256220578344,0.18309859154929578,0,0,1,1,2,4,0.5000000000000009,0.4285714285714288,0.41666666666666696,0.4557133198106829,0.07142857142857142,0,0,1,2,2,1,0.6000000000000005,0.4615384615384608,0.41666666666666696,0.40000000000000013,0.39130434782608714,1.0,0.0,0.0,1.0,0.0,0.0,0
Augusto Montano,Cathal Pendred,0.531439139206456,0.09859154929577466,0,3,0,3,3,0,0.7000000000000002,0.6428571428571432,0.41666666666666696,0.18187964841108856,0.0,0,1,0,1,1,0,0.7000000000000002,0.4615384615384608,0.41666666666666696,0.3500000000000001,0.4782608695652175,1.0,0.0,0.0,1.0,0.0,0.0,0
Brian Ebersole,Omari Akhmedov,0.37575655682582376,0.056338028169014086,0,1,0,1,2,1,0.6000000000000005,0.5,0.666666666666667,0.5876436781609194,0.21428571428571425,0,4,0,4,5,2,0.6000000000000005,0.4615384615384608,0.41666666666666696,0.3500000000000001,0.6521739130434783,0.0,1.0,0.0,1.0,0.0,0.0,0
KJ Noons,Alex Oliveira,0.5655682582380632,0.02816901408450704,0,0,1,0,0,1,0.5000000000000009,0.7142857142857144,0.41666666666666696,0.25287356321839083,0.09523809523809523,0,0,1,2,2,2,0.40000000000000124,0.23076923076923084,0.16666666666666696,0.3500000000000001,0.5652173913043479,1.0,0.0,0.0,1.0,0.0,0.0,0
Carlos Condit,Thiago Alves,0.37583961307240876,0.619718309859155,1,0,1,7,13,6,0.3000000000000007,0.2857142857142865,0.41666666666666696,0.4682191303245436,0.3452380952380952,2,0,1,5,6,4,0.8000000000000007,0.615384615384615,0.41666666666666696,0.55,0.5217391304347827,1.0,0.0,0.0,1.0,0.0,0.0,2
Dong Hyun Kim,Joshua Burkman,0.568585291274378,0.36619718309859156,0,2,0,2,5,6,0.40000000000000124,0.4285714285714288,0.41666666666666696,0.22409938685873054,0.4047619047619047,0,2,0,4,10,4,0.8000000000000007,0.6923076923076925,0.41666666666666696,0.75,0.6086956521739131,0.0,1.0,0.0,1.0,0.0,0.0,2
Mike Pyle,Colby Covington,0.3597848016139879,0.04225352112676056,0,2,0,2,2,0,0.5000000000000009,0.4285714285714288,0.41666666666666696,0.20193227648009637,0.3095238095238095,0,0,1,4,9,5,0.6000000000000005,0.5384615384615383,0.41666666666666696,0.3500000000000001,0.8695652173913045,1.0,0.0,0.0,1.0,0.0,0.0,0
Hyun Gyu Lim,Neil Magny,0.47897665181573634,0.323943661971831,0,1,0,6,7,2,0.9000000000000004,1.0,0.41666666666666696,0.331473968897904,0.09523809523809523,0,2,0,2,3,1,0.9000000000000004,0.76923076923077,0.41666666666666696,0.3500000000000001,0.4782608695652175,1.0,0.0,0.0,1.0,0.0,0.0,0
Li Jingliang,Dhiego Lima,0.20057162071284465,0.056338028169014086,1,0,1,1,1,2,0.8000000000000007,0.6428571428571432,0.41666666666666696,0.5943204868154157,0.05952380952380952,0,1,0,1,1,1,0.6000000000000005,0.3076923076923075,0.41666666666666696,0.30000000000000004,0.3478260869565217,1.0,0.0,0.0,1.0,0.0,0.0,2
Vik Grujic,Brendan O'Reilly,0.5965030262273033,0.02816901408450704,0,0,1,0,0,1,0.10000000000000142,0.2142857142857144,0.41666666666666696,0.2506761325219743,0.047619047619047616,0,0,1,1,1,2,0.5000000000000009,0.4615384615384608,0.41666666666666696,0.3500000000000001,0.8260869565217394,1.0,0.0,0.0,1.0,0.0,0.0,0
Patrick Cote,Joe Riggs,0.0691855455615333,0.16901408450704225,0,1,0,1,4,5,0.6000000000000005,0.2857142857142865,0.666666666666667,0.5563518944586185,0.45238095238095233,2,0,4,4,7,9,0.5000000000000009,0.615384615384615,0.41666666666666696,0.6000000000000001,0.6956521739130435,1.0,0.0,0.0,0.0,1.0,0.0,2
Nordine Taleb,Chris Clements,0.25521183591123064,0.11267605633802817,0,1,0,1,2,2,0.40000000000000124,0.2857142857142865,0.41666666666666696,0.5943204868154157,0.05952380952380952,0,2,0,2,2,0,0.7000000000000002,0.5384615384615383,0.41666666666666696,0.9500000000000002,0.6086956521739131,1.0,0.0,0.0,1.0,0.0,0.0,2
George Sullivan,Tim Means,0.3355644754539341,0.26760563380281693,0,2,0,3,5,3,0.8000000000000007,0.6428571428571432,0.41666666666666696,0.4425287356321839,0.047619047619047616,0,2,0,2,2,0,0.6000000000000005,0.4615384615384608,0.41666666666666696,0.55,0.6521739130434783,1.0,0.0,0.0,1.0,0.0,0.0,0
Pawel Pawlak,Sheldon Westcott,0.3819771351714862,0.014084507042253521,1,0,1,0,0,1,0.7000000000000002,0.35714285714285765,0.41666666666666696,0.5943204868154157,0.023809523809523808,0,0,1,0,0,1,0.6000000000000005,0.4615384615384608,0.41666666666666696,0.5,0.3043478260869565,1.0,0.0,0.0,0.0,1.0,0.0,2
Seth Baczynski,Leon Edwards,0.5965030262273033,0.02816901408450704,0,0,1,0,0,1,0.8000000000000007,0.5714285714285721,0.41666666666666696,0.34453706051386074,0.24999999999999994,0,0,1,4,5,5,0.9000000000000004,0.615384615384615,0.41666666666666696,0.15000000000000013,0.6086956521739131,1.0,0.0,0.0,0.0,1.0,0.0,0
Demian Maia,Ryan LaFlare,0.5965030262273033,0.15492957746478872,0,4,0,4,4,0,0.7000000000000002,0.5714285714285721,0.41666666666666696,0.6202077369096717,0.5595238095238095,1,5,0,5,13,6,0.7000000000000002,0.38461538461538414,0.41666666666666696,0.55,0.7826086956521742,0.0,1.0,0.0,0.0,1.0,0.0,2
Erick Silva,Josh Koscheck,0.31739945161559074,0.7042253521126761,1,2,0,5,15,9,0.40000000000000124,0.5,0.41666666666666696,0.17207308569979718,0.15476190476190477,0,1,0,1,5,4,0.6000000000000005,0.5384615384615383,0.41666666666666696,0.8500000000000001,0.4782608695652175,1.0,0.0,0.0,1.0,0.0,0.0,2
Johny Hendricks,Matt Brown,0.6585190034826569,0.5774647887323944,0,1,0,7,12,6,0.6000000000000005,0.6428571428571432,0.41666666666666696,0.9252352762899341,0.45238095238095233,3,4,0,6,11,3,0.3000000000000007,0.1538461538461533,0.666666666666667,0.7000000000000002,0.5217391304347827,0.0,1.0,0.0,1.0,0.0,0.0,2
Jake Ellenberger,Josh Koscheck,0.26694416214173966,0.676056338028169,1,2,0,5,15,8,0.40000000000000124,0.5,0.41666666666666696,0.3284102434077079,0.3333333333333333,0,0,1,6,8,5,0.3000000000000007,0.3076923076923075,0.41666666666666696,0.8500000000000001,0.43478260869565233,1.0,0.0,0.0,1.0,0.0,0.0,2
Dhiego Lima,Tim Means,0.5877395763281775,0.25352112676056343,0,2,0,2,4,3,0.8000000000000007,0.6428571428571432,0.41666666666666696,0.3140635564570656,0.03571428571428571,1,0,1,1,1,1,0.8000000000000007,0.615384615384615,0.41666666666666696,0.55,0.3043478260869565,1.0,0.0,0.0,1.0,0.0,0.0,0
Alan Jouban,Richard Walsh,0.5965030262273033,0.07042253521126761,0,1,0,1,1,1,0.6000000000000005,0.5,0.41666666666666696,0.37897227856659904,0.03571428571428571,0,1,0,1,1,1,0.6000000000000005,0.4615384615384608,0.41666666666666696,0.30000000000000004,0.6086956521739131,0.0,1.0,0.0,1.0,0.0,0.0,2
Santiago Ponzinibbio,Sean Strickland,0.38567585743106925,0.04225352112676056,0,2,0,2,2,0,0.7000000000000002,0.7142857142857144,0.666666666666667,0.31710615280594995,0.03571428571428571,0,0,1,1,1,1,0.6000000000000005,0.4615384615384608,0.41666666666666696,0.15000000000000013,0.39130434782608714,1.0,0.0,0.0,1.0,0.0,0.0,2
William Macario,Matt Dwyer,0.03362474781439139,0.0,0,0,1,0,0,1,1.0,0.7142857142857144,0.41666666666666696,0.49340770791075056,0.08333333333333333,1,0,1,1,1,2,0.5000000000000009,0.615384615384615,0.41666666666666696,0.25,0.1739130434782609,1.0,0.0,0.0,1.0,0.0,0.0,0
Benson Henderson,Brandon Thatch,0.06287827841291191,0.014084507042253521,0,2,0,2,2,0,0.8000000000000007,0.5714285714285721,0.41666666666666696,0.4982991041244084,0.49999999999999994,5,7,0,7,9,3,0.3000000000000007,0.23076923076923084,0.41666666666666696,0.4500000000000002,0.5217391304347827,0.0,1.0,0.0,0.0,0.0,1.0,2
Neil Magny,Kiichi Kunimoto,0.3525554808338937,0.056338028169014086,0,3,0,3,3,0,0.40000000000000124,0.35714285714285765,0.41666666666666696,0.5053932133198107,0.23809523809523808,0,1,0,5,6,2,0.9000000000000004,1.0,0.41666666666666696,0.6500000000000001,0.3478260869565217,1.0,0.0,0.0,1.0,0.0,0.0,2
Jordan Mein,Thiago Alves,0.5324458703949857,0.5915492957746479,1,0,1,7,12,6,0.3000000000000007,0.2857142857142865,0.41666666666666696,0.21653144016227183,0.07142857142857142,0,1,0,2,3,1,0.6000000000000005,0.4615384615384608,0.41666666666666696,0.55,0.2608695652173913,1.0,0.0,0.0,1.0,0.0,0.0,0
Tyron Woodley,Kelvin Gastelum,0.35835574983187624,0.14084507042253522,1,5,0,5,5,0,0.3000000000000007,0.35714285714285765,0.666666666666667,0.22557471264367818,0.11904761904761903,0,1,0,2,4,2,0.3000000000000007,0.5384615384615383,0.41666666666666696,0.15000000000000013,0.5652173913043479,1.0,0.0,0.0,0.0,1.0,0.0,2
Nicholas Musoke,Albert Tumenov,0.2034297242770679,0.056338028169014086,0,0,1,2,2,1,0.5000000000000009,0.5,0.41666666666666696,0.5340601757944556,0.10714285714285714,0,2,0,2,3,1,0.6000000000000005,0.615384615384615,0.41666666666666696,0.15000000000000013,0.39130434782608714,1.0,0.0,0.0,1.0,0.0,0.0,0
John Howard,Lorenz Larkin,0.48335574983187624,0.16901408450704225,0,0,1,1,1,4,0.5000000000000009,0.4285714285714288,0.41666666666666696,0.5914165504563894,0.3571428571428571,0,4,0,4,6,5,0.10000000000000142,0.38461538461538414,0.41666666666666696,0.40000000000000013,0.5217391304347827,1.0,0.0,0.0,1.0,0.0,0.0,0
Cathal Pendred,Sean Spencer,0.5894838601210491,0.19718309859154928,0,0,1,2,3,2,0.40000000000000124,0.5714285714285721,0.41666666666666696,0.46348884381338745,0.047619047619047616,0,2,0,2,2,0,0.7000000000000002,0.615384615384615,0.41666666666666696,0.3500000000000001,0.3478260869565217,1.0,0.0,0.0,1.0,0.0,0.0,2
Hector Lombard,Joshua Burkman,0.5406675563214526,0.323943661971831,0,2,0,2,5,5,0.40000000000000124,0.4285714285714288,0.41666666666666696,0.43162609871534824,0.11904761904761903,0,0,1,2,3,2,0.3000000000000007,0.3076923076923075,0.666666666666667,0.7000000000000002,0.7391304347826086,0.0,1.0,0.0,1.0,0.0,0.0,1
Erick Silva,Mike Rhodes,0.5965030262273033,0.07042253521126761,0,0,2,0,0,2,0.7000000000000002,0.5714285714285721,0.41666666666666696,0.30763501521298176,0.14285714285714285,0,1,0,1,4,4,0.6000000000000005,0.5384615384615383,0.41666666666666696,0.25,0.4782608695652175,1.0,0.0,0.0,1.0,0.0,0.0,2
Marcio Alexandre Junior,Tim Means,0.5789761264290518,0.2112676056338028,0,2,0,2,3,3,0.8000000000000007,0.6428571428571432,0.41666666666666696,0.4083840432724814,0.023809523809523808,1,0,1,0,0,1,0.6000000000000005,0.615384615384615,0.666666666666667,0.5,0.2608695652173913,0.0,1.0,0.0,1.0,0.0,0.0,0
Joe Riggs,Ben Saunders,0.2925037827841291,0.2112676056338028,0,3,0,3,5,3,0.8000000000000007,0.7857142857142865,0.41666666666666696,0.10396065753887762,0.13095238095238093,0,1,0,1,4,4,0.6000000000000005,0.23076923076923084,0.666666666666667,0.55,0.5652173913043479,0.0,1.0,0.0,1.0,0.0,0.0,0
Johny Hendricks,Robbie Lawler,0.8044742258427203,0.4507042253521127,1,3,0,3,9,4,0.5000000000000009,0.5714285714285721,0.41666666666666696,0.8504705525798681,0.39285714285714285,2,4,0,6,11,2,0.3000000000000007,0.1538461538461533,0.666666666666667,0.6000000000000001,0.5217391304347827,0.0,1.0,0.0,0.0,1.0,0.0,0
Jake Ellenberger,Kelvin Gastelum,0.5331203765971756,0.1267605633802817,1,4,0,4,4,0,0.3000000000000007,0.35714285714285765,0.666666666666667,0.4776453684922245,0.3214285714285714,0,0,1,6,8,4,0.3000000000000007,0.3076923076923075,0.41666666666666696,0.15000000000000013,0.43478260869565233,1.0,0.0,0.0,0.0,1.0,0.0,0
Warlley Alves,Alan Jouban,0.16812373907195693,0.0,0,1,0,1,1,0,0.6000000000000005,0.5,0.41666666666666696,0.4083840432724814,0.023809523809523808,1,1,0,1,1,0,0.5000000000000009,0.38461538461538414,0.41666666666666696,0.6000000000000001,0.1739130434782609,1.0,0.0,0.0,0.0,1.0,0.0,2
Vik Grujic,Chris Clements,0.3940820443846671,0.09859154929577466,0,1,0,1,1,2,0.40000000000000124,0.2857142857142865,0.41666666666666696,0.38979039891818795,0.03571428571428571,0,0,1,1,1,1,0.5000000000000009,0.4615384615384608,0.41666666666666696,0.9000000000000001,0.7826086956521742,1.0,0.0,0.0,1.0,0.0,0.0,0
William Macario,Neil Magny,0.5137546234028245,0.23943661971830985,0,1,0,4,5,2,0.9000000000000004,1.0,0.41666666666666696,0.48715348208248815,0.047619047619047616,1,0,1,1,1,1,0.5000000000000009,0.615384615384615,0.41666666666666696,0.3500000000000001,0.1739130434782609,1.0,0.0,0.0,1.0,0.0,0.0,0
Nordine Taleb,Li Jingliang,0.5965030262273033,0.02816901408450704,0,1,0,1,1,0,0.6000000000000005,0.35714285714285765,0.41666666666666696,0.5943204868154157,0.023809523809523808,0,1,0,1,1,0,0.7000000000000002,0.5384615384615383,0.41666666666666696,0.30000000000000004,0.6086956521739131,1.0,0.0,0.0,1.0,0.0,0.0,2
Rory MacDonald,Tarec Saffiedine,1.0,0.056338028169014086,0,1,0,1,1,0,0.40000000000000124,0.2857142857142865,0.41666666666666696,0.58509761663286,0.2857142857142857,0,1,0,5,8,2,0.6000000000000005,0.6923076923076925,0.41666666666666696,0.40000000000000013,0.2608695652173913,1.0,0.0,0.0,0.0,0.0,1.0,2
Nicholas Musoke,Alexander Yakovlev,0.5965030262273033,0.02816901408450704,0,0,1,0,0,1,0.9000000000000004,0.5714285714285721,0.16666666666666696,0.4737998647734956,0.07142857142857142,0,2,0,2,2,1,0.6000000000000005,0.615384615384615,0.41666666666666696,0.5,0.39130434782608714,1.0,0.0,0.0,0.0,1.0,0.0,2
Cathal Pendred,Gasan Umalatov,0.5965030262273033,0.07042253521126761,0,0,1,1,1,1,0.5000000000000009,0.35714285714285765,0.41666666666666696,0.332657200811359,0.011904761904761904,0,1,0,1,1,0,0.7000000000000002,0.615384615384615,0.41666666666666696,0.6000000000000001,0.3478260869565217,1.0,0.0,0.0,1.0,0.0,0.0,2
Gunnar Nelson,Rick Story,0.4161352530853333,0.5633802816901409,0,0,1,6,10,6,0.3000000000000007,0.35714285714285765,0.41666666666666696,0.32538877620013523,0.07142857142857142,0,4,0,4,4,0,0.5000000000000009,0.38461538461538414,0.41666666666666696,0.5,0.3043478260869565,0.0,0.0,1.0,0.0,1.0,0.0,0
Patrick Cote,Stephen Thompson,0.2554219905850706,0.1267605633802817,0,1,0,3,4,1,0.6000000000000005,0.6428571428571432,0.41666666666666696,0.5183833021018213,0.41666666666666663,2,0,4,4,7,8,0.5000000000000009,0.615384615384615,0.41666666666666696,0.55,0.6521739130434783,1.0,0.0,0.0,1.0,0.0,0.0,0
John Howard,Brian Ebersole,0.5832212508406187,0.2112676056338028,0,4,0,4,4,2,0.6000000000000005,0.5,0.41666666666666696,0.588512614097363,0.3214285714285714,0,4,0,4,6,4,0.10000000000000142,0.38461538461538414,0.41666666666666696,0.6500000000000001,0.5217391304347827,1.0,0.0,0.0,0.0,1.0,0.0,0
Kiichi Kunimoto,Richard Walsh,0.5965030262273033,0.02816901408450704,0,1,0,1,1,0,0.6000000000000005,0.5,0.41666666666666696,0.10378634212305611,0.011904761904761904,0,2,0,2,2,0,0.40000000000000124,0.3076923076923075,0.41666666666666696,0.25,0.6086956521739131,1.0,0.0,0.0,1.0,0.0,0.0,2
Yoshihiro Akiyama,Amir Sadollah,0.5778977702589105,0.33802816901408456,1,1,0,2,6,4,0.40000000000000124,0.6428571428571432,0.41666666666666696,0.4602772143340095,0.14285714285714285,0,1,0,1,1,4,0.40000000000000124,0.615384615384615,0.41666666666666696,0.7000000000000002,0.8695652173913045,1.0,0.0,0.0,1.0,0.0,0.0,2
Igor Araujo,George Sullivan,0.5965030262273033,0.02816901408450704,0,1,0,1,1,0,0.6000000000000005,0.5,0.41666666666666696,0.5943204868154157,0.05952380952380952,0,2,0,2,2,0,0.7000000000000002,0.76923076923077,0.41666666666666696,0.6500000000000001,0.6086956521739131,1.0,0.0,0.0,1.0,0.0,0.0,0
Paulo Thiago,Sean Spencer,0.582464694014795,0.15492957746478872,0,0,1,2,2,2,0.40000000000000124,0.5714285714285721,0.41666666666666696,0.4451662467249831,0.3333333333333333,0,1,0,2,5,7,0.5000000000000009,0.5384615384615383,0.41666666666666696,0.3500000000000001,0.6086956521739131,1.0,0.0,0.0,1.0,0.0,0.0,0
Mike Pyle,Jordan Mein,0.4018157363819771,0.07042253521126761,0,1,0,1,2,1,0.6000000000000005,0.5,0.41666666666666696,0.3693817943395031,0.2976190476190476,0,0,1,4,9,4,0.6000000000000005,0.5384615384615383,0.41666666666666696,0.20000000000000018,0.8260869565217394,1.0,0.0,0.0,1.0,0.0,0.0,0
Neil Magny,Alex Garcia,0.30833893745796903,0.04225352112676056,0,2,0,2,2,0,0.3000000000000007,0.4285714285714288,0.41666666666666696,0.4279284989858012,0.16666666666666663,0,1,0,3,4,2,0.9000000000000004,1.0,0.41666666666666696,0.3500000000000001,0.3478260869565217,1.0,0.0,0.0,1.0,0.0,0.0,2
Tyron Woodley,Dong Hyun Kim,0.42426764379833554,0.46478873239436624,0,2,0,4,10,3,0.8000000000000007,0.7142857142857144,0.41666666666666696,0.4241041244083841,0.10714285714285714,0,1,0,2,3,2,0.3000000000000007,0.5384615384615383,0.41666666666666696,0.6000000000000001,0.5652173913043479,1.0,0.0,0.0,0.0,1.0,0.0,2
Robbie Lawler,Matt Brown,0.317038006965314,0.5070422535211268,0,1,0,7,12,5,0.6000000000000005,0.6428571428571432,0.41666666666666696,0.6068332303287693,0.3214285714285714,1,3,0,3,8,4,0.5000000000000009,0.5384615384615383,0.41666666666666696,0.6500000000000001,0.5652173913043479,0.0,1.0,0.0,1.0,0.0,0.0,2
Gunnar Nelson,Zak Cummings,0.38096839273705446,0.04225352112676056,0,2,0,2,2,0,0.6000000000000005,0.6428571428571432,0.666666666666667,0.2674104124408384,0.047619047619047616,0,3,0,3,3,0,0.5000000000000009,0.38461538461538414,0.41666666666666696,0.4500000000000002,0.2608695652173913,0.0,0.0,1.0,0.0,1.0,0.0,2
Rick Story,Leonardo Mafra,0.42232683254875586,0.02816901408450704,0,0,1,0,0,1,0.40000000000000124,0.2857142857142865,0.16666666666666696,0.5480637205380535,0.45238095238095233,0,0,1,6,9,6,0.3000000000000007,0.3076923076923075,0.41666666666666696,0.25,0.43478260869565233,0.0,1.0,0.0,1.0,0.0,0.0,2
Kenny Robertson,Ildemar Alcantara,0.5594317417619368,0.14084507042253522,0,2,0,2,3,1,0.8000000000000007,0.8571428571428577,0.666666666666667,0.24032285327924274,0.10714285714285714,0,0,2,1,2,3,0.40000000000000124,0.5384615384615383,0.41666666666666696,0.55,0.4782608695652175,1.0,0.0,0.0,1.0,0.0,0.0,2
Kelvin Gastelum,Nicholas Musoke,0.35675857431069263,0.04225352112676056,0,2,0,2,2,0,0.6000000000000005,0.6428571428571432,0.41666666666666696,0.466869506423259,0.07142857142857142,1,3,0,3,3,0,0.3000000000000007,0.3076923076923075,0.666666666666667,0.40000000000000013,0.1304347826086957,0.0,1.0,0.0,1.0,0.0,0.0,2
Robert Whittaker,Mike Rhodes,0.5965030262273033,0.02816901408450704,0,0,1,0,0,1,0.7000000000000002,0.5714285714285721,0.41666666666666696,0.34355983772819476,0.10714285714285714,1,2,0,2,2,2,0.6000000000000005,0.4615384615384608,0.666666666666667,0.20000000000000018,0.1739130434782609,1.0,0.0,0.0,1.0,0.0,0.0,2
Rory MacDonald,Tyron Woodley,0.25790181573638193,0.08450704225352114,0,1,0,2,3,1,0.3000000000000007,0.5714285714285721,0.41666666666666696,0.5758747464503042,0.24999999999999994,0,1,0,5,7,2,0.6000000000000005,0.6923076923076925,0.41666666666666696,0.6000000000000001,0.2173913043478261,1.0,0.0,0.0,1.0,0.0,0.0,2
Daniel Sarafian,Kiichi Kunimoto,0.11028917283120376,0.0,0,1,0,1,1,0,0.40000000000000124,0.35714285714285765,0.41666666666666696,0.46585530764029753,0.07142857142857142,0,0,1,1,1,2,0.3000000000000007,0.4615384615384608,0.666666666666667,0.6500000000000001,0.5217391304347827,1.0,0.0,0.0,1.0,0.0,0.0,0
Bobby Voelker,Lance Benoist,0.5965030262273033,0.11267605633802817,0,1,0,1,1,2,0.5000000000000009,0.4285714285714288,0.41666666666666696,0.49695740365111557,0.08333333333333333,0,0,3,0,0,3,0.6000000000000005,0.5384615384615383,0.41666666666666696,0.25,0.6956521739130435,1.0,0.0,0.0,0.0,1.0,0.0,0
Paulo Thiago,Gasan Umalatov,0.5965030262273033,0.02816901408450704,0,0,1,0,0,1,0.5000000000000009,0.35714285714285765,0.41666666666666696,0.2960120066345504,0.2976190476190476,0,1,0,2,5,6,0.5000000000000009,0.5384615384615383,0.41666666666666696,0.55,0.6086956521739131,1.0,0.0,0.0,1.0,0.0,0.0,0
Robbie Lawler,Jake Ellenberger,0.4410726294552791,0.33802816901408456,0,0,1,6,8,3,0.3000000000000007,0.35714285714285765,0.41666666666666696,0.696425081347194,0.2857142857142857,1,3,0,3,7,4,0.5000000000000009,0.5384615384615383,0.41666666666666696,0.4500000000000002,0.5652173913043479,0.0,1.0,0.0,1.0,0.0,0.0,2
Neil Magny,Tim Means,0.5263954270342973,0.1267605633802817,0,2,0,2,2,2,0.8000000000000007,0.6428571428571432,0.41666666666666696,0.5345672751859364,0.10714285714285714,0,1,0,1,2,2,0.9000000000000004,1.0,0.41666666666666696,0.5,0.3043478260869565,1.0,0.0,0.0,1.0,0.0,0.0,2
Matt Brown,Erick Silva,0.13986844317417618,0.1267605633802817,0,1,0,1,4,3,0.6000000000000005,0.5714285714285721,0.41666666666666696,0.14663355829265973,0.39285714285714285,0,1,0,6,11,5,0.6000000000000005,0.615384615384615,0.41666666666666696,0.4500000000000002,0.6086956521739131,1.0,0.0,0.0,1.0,0.0,0.0,2
Yan Cabral,Zak Cummings,0.16543375924680565,0.0,0,1,0,1,1,0,0.6000000000000005,0.6428571428571432,0.666666666666667,0.5943204868154157,0.023809523809523808,0,1,0,1,1,0,0.5000000000000009,0.4615384615384608,0.16666666666666696,0.4500000000000002,0.4782608695652175,1.0,0.0,0.0,0.0,1.0,0.0,0
Thiago Alves,Seth Baczynski,0.45950319435104237,0.23943661971830985,0,0,1,4,5,3,0.9000000000000004,0.6428571428571432,0.41666666666666696,0.46551319712960615,0.46428571428571425,1,0,1,7,11,6,0.3000000000000007,0.23076923076923084,0.41666666666666696,0.6000000000000001,0.4782608695652175,1.0,0.0,0.0,1.0,0.0,0.0,2
Patrick Cote,Kyle Noke,0.20172747141896435,0.1267605633802817,0,3,0,3,4,2,0.7000000000000002,0.7142857142857144,0.41666666666666696,0.44244611738822687,0.38095238095238093,2,0,4,4,6,8,0.5000000000000009,0.615384615384615,0.41666666666666696,0.7000000000000002,0.6521739130434783,1.0,0.0,0.0,0.0,1.0,0.0,2
Sam Stout,KJ Noons,0.5965030262273033,0.07042253521126761,0,0,1,1,1,1,0.40000000000000124,0.2857142857142865,0.16666666666666696,0.5885862978509022,0.5476190476190477,0,1,0,2,9,8,0.3000000000000007,0.23076923076923084,0.16666666666666696,0.55,0.43478260869565233,1.0,0.0,0.0,1.0,0.0,0.0,0
John Howard,Ryan LaFlare,0.5965030262273033,0.11267605633802817,0,3,0,3,3,0,0.7000000000000002,0.5714285714285721,0.41666666666666696,0.5827047413793103,0.2857142857142857,0,4,0,4,6,3,0.10000000000000142,0.38461538461538414,0.41666666666666696,0.5,0.5217391304347827,1.0,0.0,0.0,0.0,1.0,0.0,0
Carlos Condit,Tyron Woodley,0.242098184263618,0.056338028169014086,0,1,0,1,2,1,0.3000000000000007,0.5714285714285721,0.41666666666666696,0.6666613843813387,0.3214285714285714,2,0,1,5,6,3,0.8000000000000007,0.615384615384615,0.41666666666666696,0.55,0.43478260869565233,1.0,0.0,0.0,1.0,0.0,0.0,0
Kelvin Gastelum,Rick Story,0.5044872127448302,0.49295774647887325,0,0,1,6,9,5,0.3000000000000007,0.35714285714285765,0.41666666666666696,0.3394185260311021,0.03571428571428571,1,2,0,2,2,0,0.3000000000000007,0.3076923076923075,0.666666666666667,0.4500000000000002,0.1304347826086957,0.0,1.0,0.0,0.0,1.0,0.0,2
Johny Hendricks,Robbie Lawler,0.39611660432078005,0.26760563380281693,0,3,0,3,7,3,0.5000000000000009,0.5714285714285721,0.41666666666666696,0.7009411051597363,0.3333333333333333,1,4,0,6,10,2,0.3000000000000007,0.1538461538461533,0.666666666666667,0.55,0.4782608695652175,0.0,1.0,0.0,0.0,1.0,0.0,2
Jake Shields,Hector Lombard,0.27286482851378613,0.09859154929577466,0,0,1,1,2,2,0.3000000000000007,0.35714285714285765,0.666666666666667,0.7856026031102096,0.26190476190476186,1,1,0,2,4,3,0.6000000000000005,0.38461538461538414,0.41666666666666696,0.8,0.6956521739130435,1.0,0.0,0.0,0.0,1.0,0.0,0
